"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-04","0.04","80","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-05",,"78","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-06","0.00","78","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-07","1.76","77","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-08","0.16","77","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-09","0.61","80","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-10","0.00","77","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-11","0.10","78","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-13","0.00","83","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-14","0.00","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-15","0.00","86","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-18","0.01","86","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-22","0.00","85","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-23","0.94","81","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-24",,"81","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-25","0.01","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-27","0.00","77","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-28","0.00","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-05-29","0.00","86","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-04","0.18","80","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-06","0.00","83","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-09","0.00","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-10","0.00","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-11","0.04","86","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-13","0.00","84","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-14",,"79","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-15",,"78","82",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-16","0.23","82","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-17","0.00","80","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-18",,"78","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-20",,"81","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-22","0.12","85","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-24","0.19","84",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-25","0.00","85","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-28","0.00","86","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-06-30","0.18","81","90","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-01","0.16","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-02","0.00","83","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-03","0.00","85","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-04","0.00","86","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-05","0.01","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-06","0.00","87","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-10","0.02","82","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-11","0.29","83","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-12","0.25","83","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-13","0.00","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-14","0.00","84","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-15","0.02","85","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-16","0.90","84","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-17","0.00","85","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-18","0.00","85","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-21","0.24","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-22","0.93","82","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-23","0.31","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-24","0.06","84","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-25","0.00","84","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-26","0.87","85","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-28","0.02","85","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-07-30","0.00","83","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-02","0.28","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-03","0.01","85","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-07","0.00","87","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-08","0.00","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-09","0.23","84","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-10","0.06","84","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-11","0.00","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-13","0.04","88","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-14","0.06","85","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-15","0.00","86",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-16","0.00","86","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-19","0.04","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-20","0.00","85","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-21","0.00","85","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-22","0.04","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-23","0.00","86","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-24","0.35","83","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-25","0.00","84","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-26","0.19","84","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-27","0.16","81","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-28","0.51","81","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-29","0.04","82","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-30","2.03","82","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-08-31","0.12","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-01","0.20","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-02","0.00","85","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-03","0.00","87","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-06","0.03","83","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-08",,"80","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-09","0.12","82","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-11","0.67","81","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-13","0.20","82","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-14","0.00","84","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-15","0.00","85","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-17","0.03","80","88","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-18","1.08","80","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-19","0.00","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-21","0.00","79","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-23","0.00","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-24","0.00","82","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-25","0.00","87","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-26","0.00","88","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-27","1.06","83","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-28","0.00","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-09-29","0.00","85","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-01","0.04","79","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-02","0.00","80","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-04","0.32","78","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-07","0.00","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-08","0.08","82",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-09","0.09","81","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-12","0.00","83","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-13","0.00","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-14","0.00","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-15","0.00","81","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-16","0.08","82","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-17",,"79","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-18","0.13","78","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-20","0.00","78","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-21","0.00","79","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-22","0.00","84",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-26","0.00","79","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-27","0.00","79","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-28","0.00","79","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-29","0.00","80","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-10-30","0.00","78","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-02","0.00","77","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-03","0.00","78","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-05","0.00","78","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-09","0.00","75","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-10","0.00","76","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-11","0.00","75","82",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-13","0.00","73","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-16","0.00","70","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-19","0.00","74","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-20","0.00","73","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-22","0.00","72","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-23","0.00","72","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-24","0.00","71","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-25","0.00","70","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-26","0.00","71","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-28","0.00","70","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-29","0.00","69","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-11-30","0.00","65","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-12-01","0.00","64","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-12-02","0.00","65","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-12-03","0.00","65","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-12-04","0.00","65","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-12-05","0.00","66","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-12-06","0.00","65","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-12-21","0.00","62","73",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-12-23","0.00","63","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-12-24","0.00","63","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-12-25","0.00","62","78",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-12-26","0.00","62","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2001-12-31","0.00","63","76",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-02","0.00","62","76",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-03","0.00","62","78",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-04","0.00","62","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-05","0.00","63","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-09","0.00","63","78",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-10","0.00","61","77",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-11","0.00","62","78",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-13","0.00","62","78",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-14","0.00","63","77",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-15","0.00","67","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-18","0.00","67","77",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-21","0.00","68","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-22","0.00","68","77",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-23","0.02","66","71",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-26","0.00","57","77",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-28","0.51","65",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-29","0.00","64","74",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-30","0.00","63","75",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-01-31","0.00","60","73",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-02-01","0.00","63","77",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-02-02","0.00","59","76",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-02-03","0.00","62","77",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-02-04","0.00","60","78",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-02-05","0.00","61","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-02-06","0.00","64","82",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-02-07","0.00","69","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-02-08","0.00","68","76",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-02-26","0.00","71","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-02-28","0.00","71","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-01","0.00","72","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-04","0.00","72","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-05","0.00","69","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-07","0.00","71","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-08","0.00","74","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-09","0.00","78","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-10","0.00","81","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-12","0.00","74","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-13","0.00","74","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-15","0.00","82","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-18","0.00","78","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-20","0.00","83","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-22","0.00","82","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-24","0.00","83","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-26","0.00","80",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-27","0.00","76","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-28","0.39","78","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-29","3.54","79","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-03-30","0.00","78","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-01","0.00","80","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-04","0.00","74","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-05","0.00","83",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-10","0.00","86","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-12","0.16","76","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-14","0.00","82","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-19","0.00","88","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-20","0.00","88","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-21","0.00","85","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-22","0.00","77",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-23","0.00","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-24","0.00","82","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-25","0.00","84","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-27","0.02","79","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-28","0.00","85","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-04-29","0.00","84","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-01","0.00","82","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-02","0.00","81","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-03","0.00","81","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-04","0.00","82","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-08","0.00","81","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-09","0.00","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-10","0.00","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-13","0.00","86","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-20","0.00","92","102",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-22","0.00","87","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-23","0.00","85","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-26","1.39","76","82",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-05-27","0.28","78","83",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-06-01","0.02","83","93","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-06-02","0.00","84","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-06-04","0.00","82","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-06-05","0.00","83","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-06-06","0.00","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-06-07","0.00","81","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-06-09","0.00","81","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2002-06-10","0.49","80","90",
